dataset,split,fold,kc_id,train_freq,valid_freq,test_freq,bucket
junyi_bkt_test,learner_based,0,1MhbCa7PFHspw9qYdDLAld7A/t5TV965ehYwzUUf1ug=,51,7,16,sparse
junyi_bkt_test,learner_based,0,1WFEjeVRD0MW325Ssif9QSV+oEAMGUQfXzuBVtjPSto=,23,2,5,sparse
junyi_bkt_test,learner_based,0,1Zu6puXXArXORLxfMsN+B1XQm4lb2shHuMZAcokqmWw=,69,12,23,sparse
junyi_bkt_test,learner_based,0,1e/leswSLZ3mYyWZriPrPDY2EoN3wwCXPbjTUX5aYW8=,2,0,1,very_sparse
junyi_bkt_test,learner_based,0,1fj13beFL9gkyJu7fOVD08cezQW4aaruf2z0f+Xew1E=,96,18,29,sparse
junyi_bkt_test,learner_based,0,1iha+v5exIXrmb2ARHQmmJwmljMj98PxQ1Io7y+rq84=,32,4,3,sparse
junyi_bkt_test,learner_based,0,1rYu966l6i1cA34mdxukVKusuaDPMwcW6a6WCWe5ZFo=,31,4,11,sparse
junyi_bkt_test,learner_based,0,1vxQPFV4O43WybxMtioe1qA8GIcP/kOWTaysWsNrBRY=,11,1,5,very_sparse
junyi_bkt_test,learner_based,0,1xsYLCdr/gQCUDijkXoMhULyqs0zluLgCvJN7Bfq3Pg=,42,7,15,sparse
junyi_bkt_test,learner_based,0,2/JTGg3RUH3Q7RJgicVubieOoxNnseT0PQorlMexeog=,39,6,13,sparse
junyi_bkt_test,learner_based,0,201731Orvb+GcD3eI5Vi/mlUY7NGyHhegN0onY6aa1Y=,8,4,6,very_sparse
junyi_bkt_test,learner_based,0,24yLmjpZLo3XO2t14fVHMUMqhVcVPs93RBeN42c/MGc=,61,10,7,sparse
junyi_bkt_test,learner_based,0,2CExVv5jxzlmXb7zEgSlHP1/7BPhBG5eJ83q7zmPOkc=,45,3,8,sparse
junyi_bkt_test,learner_based,0,2I6JcI6MiTkb6Ya10XVBUdZIRXgbXhpapejBytTcjTg=,57,2,7,sparse
junyi_bkt_test,learner_based,0,2I9aYyQzVZey2D9t2kJpJn97Aty7PBeZ0ITJvFS7Hfk=,65,16,14,sparse
junyi_bkt_test,learner_based,0,2ITXot2a2bPpUbrQr34491M0lzlI7QvvHhgqW0bNZbw=,17,4,9,very_sparse
junyi_bkt_test,learner_based,0,2PPwwz9vQmrE8GQ+lOjBHWuVjLZlH2HIdJ2i2IuDmmc=,17,1,6,very_sparse
junyi_bkt_test,learner_based,0,2VeOUPWzSmpJ7IWdbWoWzpPR2MszJab/rDr+jN04w1E=,58,7,12,sparse
junyi_bkt_test,learner_based,0,2asf2uduG+FkuOfdP8cHt1SZjfjhNwqotGgnVZXKiuQ=,19,4,6,very_sparse
junyi_bkt_test,learner_based,0,2dZAIlKn+MzyIa5L8xpWkRhS6Njmw4EYe2vwwwNsRQ4=,85,17,15,sparse
junyi_bkt_test,learner_based,0,2f91Isfs+HaZMyoefue8KM5T9TUHnyfMUs7lDEcsgWo=,99,20,41,sparse
junyi_bkt_test,learner_based,0,2gvPp/ApACeovvXfovMnj6PCOtw2m8IJH2WxJuJuktE=,43,9,7,sparse
junyi_bkt_test,learner_based,0,2k3XtblUSWpurYNdEmcHclEHBkPUraezRZrIxjMggzE=,3,1,1,very_sparse
junyi_bkt_test,learner_based,0,2kgk70NSoRSIZJVWHH0hyeuD652kJYAa28NJwx1qjlQ=,33,3,11,sparse
junyi_bkt_test,learner_based,0,2rJ6DLjEMKZiRtzTx7yjg+2lbHOfTfLDyNli2mFXTiA=,33,3,9,sparse
junyi_bkt_test,learner_based,0,2tKnUmnucgz4dVzTefKY0jsYdmnTfpuCZoCDvA49L/k=,5,1,1,very_sparse
junyi_bkt_test,learner_based,0,30tNTRnlyLs5r1ni/Lc0PMtHJajnPKrAhD37ZIOoIQQ=,25,4,8,sparse
junyi_bkt_test,learner_based,0,31pm8raJKwwI41JrU+s508PpAfTazsyOVzK6AcUPbU4=,2,0,1,very_sparse
junyi_bkt_test,learner_based,0,375WTBbZdRYv/Jw/rnTv7auOCQAAiNliDREgtraOuH0=,28,0,7,sparse
junyi_bkt_test,learner_based,0,3Bb76ZUap0HQIBirEbaOpc3O9okCVcv5TcNx+GfSCzk=,65,11,20,sparse
junyi_bkt_test,learner_based,0,3C+qN0SBDoX18ZlkWCo9GhwnYOVQZ4S3XcPPwRLkOWU=,11,1,1,very_sparse
junyi_bkt_test,learner_based,0,3Eu8lfUzzxW5b7/tSAH3gjzZMSa5Zu0vZJEc8avjHqQ=,11,1,3,very_sparse
junyi_bkt_test,learner_based,0,3FRmd7Ra1OoMuIMLg7kdD6GNoPN0J1tQEzwMpnuopVA=,57,1,7,sparse
junyi_bkt_test,learner_based,0,3G6mZ4PSx2p5a6KftzQvLgJ9vr4dhJnTV8SVKGqIg8Q=,5,1,0,very_sparse
junyi_bkt_test,learner_based,0,3ODGnNWJeT6dSEdVq0/4+miAK7egH5D4MD5iRNsyKCY=,13,3,2,very_sparse
junyi_bkt_test,learner_based,0,3PSp+aLiSSlNgI+ZmYAMp/CUwJpbtLr21j9xOVFbKho=,3,0,0,very_sparse
junyi_bkt_test,learner_based,0,3Rmd2VQUBwDitQ5mXI3d4TO3qkZv/hd0NH9nOSeh9sQ=,43,5,9,sparse
junyi_bkt_test,learner_based,0,3RuMUvN/dcLHZuOG/Y7DJ/bcazpLCu/pXC6iqNqEXog=,10,0,6,very_sparse
junyi_bkt_test,learner_based,0,3T5CjM/cVJ69j4JcjfIpyFR12FVoH9zN8h1GhXhBCAk=,2,0,0,very_sparse
junyi_bkt_test,learner_based,0,3UMCgqaFzwxkOnq4f8/PpYBxsI66yzicdM5uwfuBBcw=,33,8,8,sparse
junyi_bkt_test,learner_based,0,3VfCWZFKH42xkwq4yzD7e3080d6sXtw7H8OM4GXFB/4=,18,1,2,very_sparse
junyi_bkt_test,learner_based,0,3Y3dv8Z1NFlxuvaLEK3OTOR8tgE75EPsZ93DaYMtApU=,21,2,4,sparse
junyi_bkt_test,learner_based,0,3an/ohfFqHxFEA43RNM0CLh0slcV70c7Rah3pSz0KpM=,31,2,14,sparse
junyi_bkt_test,learner_based,0,3b4WEwcR5WHjNJnrhAcEIsTdouxsfJ8nSQZ/4ikf4SM=,20,1,7,sparse
junyi_bkt_test,learner_based,0,3bHs8ubahqHEEoAqR+v3jiUd36aEtg6AwQwevvoB5g0=,1,0,0,very_sparse
junyi_bkt_test,learner_based,0,3bi3IlXJCmGsHjjhLFlge9KQogLgE0Jf8uEEclJdq84=,39,8,7,sparse
junyi_bkt_test,learner_based,0,3cg9wquB/Sf1whKNOekAQ/XUQcTUeXeW01l06R+BbNE=,87,9,27,sparse
junyi_bkt_test,learner_based,0,3d6TySgzpTTKAQOg92jopidAKHKVBDpBnxMb8Sj9qZs=,4,0,0,very_sparse
junyi_bkt_test,learner_based,0,3nGnL8DTmGw+c/xyCRcMO0ZPv1fw3aecHbw/ZjJC5KY=,9,2,2,very_sparse
junyi_bkt_test,learner_based,0,3sOEuxGBKh09ZpcaBhWXk4+LY+clD2Zpu/qTcPUVkVc=,55,10,23,sparse
junyi_bkt_test,learner_based,0,3xqxJN2W+KEo3SBjh7HnXpGjB4ewSbm1j/18fCn05yc=,92,11,21,sparse
junyi_bkt_test,learner_based,0,3yFVYhjNhMP7tnJJxuCoKfPObXOoeoA5CWP2jeb05pw=,98,8,25,sparse
junyi_bkt_test,learner_based,0,4+ldnKTcBGARW+MU2EyI+NRoyL2s/Mi8v7Po4+/RR6Y=,1,1,3,very_sparse
junyi_bkt_test,learner_based,0,402dNPbx+4GTuJz3zqGawb4Vh7B9jYsME8+b/b01PwY=,132,23,57,medium
junyi_bkt_test,learner_based,0,412PAnenNdYglQWXSlVtS1RYA7Yg60Wty166LCMaiHU=,23,2,4,sparse
junyi_bkt_test,learner_based,0,42SFjQ+xu0j97j13pHv3KG8Ha68fBYaZmYs3641qwho=,32,4,7,sparse
junyi_bkt_test,learner_based,0,44N1RXOiWg4Zy6x/GQwNyECUUWAykXTDm7q/dERMTZo=,114,9,44,medium
junyi_bkt_test,learner_based,0,45ftKnZp9GFrtzAvKvMwoMxtJRjVTLZxIXl1Vo6PzFY=,34,5,6,sparse
junyi_bkt_test,learner_based,0,467jZhz5FyJVTN9X3CZRReWVNyCr5ThuQ6pvvkgXTtU=,38,5,10,sparse
junyi_bkt_test,learner_based,0,46ROXDc+6TtRsAPHki7/E82y+3AiRRPb1cWpd/9Y0OU=,57,10,22,sparse
junyi_bkt_test,learner_based,0,49sbTmIMLfubZ+jwrUcdiWu5DciVkyQyCxSDPZcKAgk=,1,0,1,very_sparse
junyi_bkt_test,learner_based,0,4BVALn5irV1247RL43vCYHrGwGO+WyV5JNasXCe3N8Y=,8,1,1,very_sparse
junyi_bkt_test,learner_based,0,4Cs14shCTLdfFnIdlQ4kN//z73I2k0ryjmF6E1FzBmo=,0,0,3,very_sparse
junyi_bkt_test,learner_based,0,4JcS9o5eqSGmsfqe/xrIrLH6445lgnKVcwF9b24djEw=,6,1,2,very_sparse
junyi_bkt_test,learner_based,0,4MP++M0mzDth2XpfseRILPjwOXOAk+Z2oAquU+nEEYE=,163,21,50,medium
junyi_bkt_test,learner_based,0,4O/bW47dO93OOFh+q3pUoZX5kXQfbqI8onvu0RriUbE=,128,13,40,medium
junyi_bkt_test,learner_based,0,4OOqY/SxnrDhJYNG9IWfI75NGmUwzQF9qC7YYdUwrbI=,25,6,5,sparse
junyi_bkt_test,learner_based,0,4SA/+F8g7P5zdbzUmu4C70OOtDhWIvjhrlb5KsJctFg=,14,0,3,very_sparse
junyi_bkt_test,learner_based,0,4SBeVrJgh8ZwvSY6e/VWdSa0DJUHDRe/l7oRV8lcMlQ=,73,6,26,sparse
junyi_bkt_test,learner_based,0,4TQW6WshhFY+RHtjqPKjxICmHWA5iO/57N39cYvvg94=,66,7,19,sparse
junyi_bkt_test,learner_based,0,4XDfW1dI2Qj2YY+tPotz6VY0VwcPfBzlZtfQa8RH98o=,3,0,0,very_sparse
junyi_bkt_test,learner_based,0,4XFuNjD7fAKEKH6jyDqZPZJjoVyNn2hc2m3fVVgE2/8=,1,1,2,very_sparse
junyi_bkt_test,learner_based,0,4ZORM6aG+AuCdVwSDcuY5CIGomxB+yV7jEQ3c7BV9w4=,129,14,49,medium
junyi_bkt_test,learner_based,0,4aBoITa95u1u3wbHY37hPJIFFinn6ZnQjmZmH1sP830=,46,8,16,sparse
junyi_bkt_test,learner_based,0,4h8h7HJckqx804hyKFBQcjS2w4U2iK5KAgIjUD62vJk=,34,5,21,sparse
junyi_bkt_test,learner_based,0,4iIvLk0lZ+0GBDS1C/Manl0Akf1WtIozwfMOkh1/PFc=,86,19,28,sparse
junyi_bkt_test,learner_based,0,4nAkvbt0uRJybF6KnVxXm2BOHbmsyDH76Yk/noX63o4=,42,6,11,sparse
junyi_bkt_test,learner_based,0,4ocFSB0WJ+OdC6URbytP90Mq+4KaJGPg3s0Dq7kysgw=,45,3,8,sparse
junyi_bkt_test,learner_based,0,4p305X/NqL1Zx9j6BDJEpiQx090kFF3o/LTTGJt5s/E=,120,19,34,medium
junyi_bkt_test,learner_based,0,4wPA+igxcnoZXHzbK57bUr7kHKW3/0BlBZX/AhhSkEk=,23,2,6,sparse
junyi_bkt_test,learner_based,0,51yeHVqlt292oD7kSlyIajwHuUui7mT8PnYSMxUExjs=,74,6,23,sparse
junyi_bkt_test,learner_based,0,54iaIjJ463HXFF9nhiwi/1eQIB9mSIwg4hA695/iDZk=,56,11,14,sparse
junyi_bkt_test,learner_based,0,5BND+QhJLGTw2gPNqCs0SjqEQuGL+IN798lUL3RUG3s=,17,3,6,very_sparse
junyi_bkt_test,learner_based,0,5BnT2c2+EFO9V0kttajPXaqmUNM2vAriGL/lJQdnidM=,17,6,3,very_sparse
junyi_bkt_test,learner_based,0,5GSDEOPz8ykUYPVBbe6s8+TAN1rUxtQgcpirWtxAP30=,119,24,29,medium
junyi_bkt_test,learner_based,0,5HHrsQn5qiyLxLdipqrxulXA40DVSUGJ5ciQw/cHxHs=,42,6,14,sparse
junyi_bkt_test,learner_based,0,5J5VC2w6tQ7Fcg+P2oh3vM6Bo2l8bWGb6mdInIicams=,68,8,26,sparse
junyi_bkt_test,learner_based,0,5KQ7wVusODIGXeR77YTjuxxWFJmiYmgbaEGhEYj+nLA=,38,9,14,sparse
junyi_bkt_test,learner_based,0,5ONBvVe9aUAWqO62Iz9waAwTucWIMbiDHCrXaLI33gI=,29,1,14,sparse
junyi_bkt_test,learner_based,0,5XOh9hPgSIw+4ArOqH8SRFzrFrG107tCCpwFQcpZ9T8=,25,2,10,sparse
junyi_bkt_test,learner_based,0,5XP5A34EbVYPsNgi2q9tNzuW5fSOenWfbBkAXDGKAfw=,24,0,6,sparse
junyi_bkt_test,learner_based,0,5ZJ5qSJYX6dsa9HODIJqoF60NnmdmYfFjBKCus7D7og=,82,8,19,sparse
junyi_bkt_test,learner_based,0,5dlKZnVky02kPrQ3HjXsJq0FAO4nImf7Q/v6t5xOoq8=,42,1,8,sparse
junyi_bkt_test,learner_based,0,5gAwpmADo34wxzAw/auRsRgPsj+RvWPNWhOj3SdP0Ss=,54,10,25,sparse
junyi_bkt_test,learner_based,0,5hdoig9S5bMSEU8dY8iuOOHDxIhRszCyjA2j1+HvnCs=,98,20,23,sparse
junyi_bkt_test,learner_based,0,5j1q7lkHFW8HJEpfUarDBzEppNaa42zrbrz1xDFw+Ck=,16,0,1,very_sparse
junyi_bkt_test,learner_based,0,5kSVSkNPjZ9e2yxsfdxafAY9krIn0DXQ6ltiytN0CPU=,0,0,2,very_sparse
junyi_bkt_test,learner_based,0,5lnlUzir6Rr7jFNvU6nOmmGn2BbhG6KD8yqbM4ThGQg=,17,12,7,very_sparse
junyi_bkt_test,learner_based,0,5mFUoufpNkJhFs1oOkwpadisjYtcoP4eIjvzRWOShe4=,76,10,21,sparse
junyi_bkt_test,learner_based,0,5svTX6dhnFB2BXkiQO1O2qKKYggIy5f5KlvnEVntVhM=,72,10,26,sparse
junyi_bkt_test,learner_based,0,6/W9+pVrE9AFh807PuW/my0HtmEcry1j37kEec96OoU=,3,0,1,very_sparse
junyi_bkt_test,learner_based,0,626yBYLPoc8DKImfxhg1tjUMl+mBpYA7IyBh0uG4zTU=,49,5,15,sparse
junyi_bkt_test,learner_based,0,65YgA0ahggSdeaYBdRl82v/AO+pGzmZFqsi8TTDiP3Y=,65,10,24,sparse
junyi_bkt_test,learner_based,0,68qPK7TNOqHxa+vLFjF5SaA8s85h1cGPnEcSqmp/G4I=,30,2,8,sparse
junyi_bkt_test,learner_based,0,6KWUZDbWrp4SZwz1c3Qemu0nKG1Ga6+YmrXtTMuil4M=,5,1,0,very_sparse
junyi_bkt_test,learner_based,0,6OqLfhKn7o3dbR9qbbxwkWWiO1BxMW3/iRqMJ3C4TNI=,21,1,5,sparse
junyi_bkt_test,learner_based,0,6TZjFYjr52rgg/ZkgA/7oKDULdwCE70SrbpQaSU+Dhw=,22,1,3,sparse
junyi_bkt_test,learner_based,0,6U61DyP2lMcrqSxLp8pU4JOtVvXq/BnxM/YXDVtOMbQ=,31,8,19,sparse
junyi_bkt_test,learner_based,0,6UJI/nUJp0n771O8yxGM05XhkhXAfGhsT0DUpIRFFVQ=,19,2,9,very_sparse
junyi_bkt_test,learner_based,0,6V/YprobwdkqXU9Ck03rPhYYe4Q9XY9WSpxp86SfMV4=,34,7,10,sparse
junyi_bkt_test,learner_based,0,6Vtsi+hGTu16nZLlswQ3+aM8hW2uGguuyNci1tt2FGA=,63,16,20,sparse
junyi_bkt_test,learner_based,0,6Y5XzaNnvoUiMar6dJzcl0gW14UUz60BXY0x7j2LqTc=,39,8,14,sparse
junyi_bkt_test,learner_based,0,6i0db08vxp78rqzmscqC0FXbeJxoms6cn5I6cKthu3Q=,61,6,17,sparse
junyi_bkt_test,learner_based,0,6nAU6ttRQrsVGHzwzudkjimJcBMWWqstLo4WIY+3API=,61,5,7,sparse
junyi_bkt_test,learner_based,0,6oBJy9a+mLrulaDRintC7IOXA5h6oXL7oGZCUuH34Ag=,59,10,14,sparse
junyi_bkt_test,learner_based,0,6oV4EEiXnfv1cY4pXBitHQAXanttlx5+Tin1nYM4AWI=,18,0,1,very_sparse
junyi_bkt_test,learner_based,0,6pvjmsSlGTJckr+l8pX/6w1tycejY0vnlCAB4Y1XM2c=,16,1,6,very_sparse
junyi_bkt_test,learner_based,0,7+zCeocizYIObv87m8EGftFwibVwD/QmbxfbCVzvqmM=,42,5,10,sparse
junyi_bkt_test,learner_based,0,74uvGh9hBfx+jQdqw9n6TzJCCnr8Q5wDHJqUead5+RU=,16,1,3,very_sparse
junyi_bkt_test,learner_based,0,7GfQH+xzSUY6otFf1vL+TrUfTP/mPShPsFPOrzb8tZc=,20,7,6,sparse
junyi_bkt_test,learner_based,0,7Q7Ff0raH7ISEZGbShV9Ir0eGA4xKjVISqXU/om3sX8=,101,7,23,medium
junyi_bkt_test,learner_based,0,7SG42IykaqcKQf+BZ3fBFrPLaCiKOJJPkBDLvzzOpGA=,54,6,11,sparse
junyi_bkt_test,learner_based,0,7Sm+J+ttrSwXrO/bKt4ZU534Mei/1rKNNW6TpNBbous=,25,9,13,sparse
junyi_bkt_test,learner_based,0,7TnOWfQ9G1fHRFFRHP2UNZ3SdWfN5I40rfh/K1ZepWc=,137,18,46,medium
junyi_bkt_test,learner_based,0,7XD1iSHcwJip7u6ZRYkTQhjk1DLbKL4lQMrf9nBWnX4=,17,2,9,very_sparse
junyi_bkt_test,learner_based,0,7Z/KCQJ/Nos87439+IVOvNaz0gOZPSKmri8DEQgNazU=,25,7,13,sparse
junyi_bkt_test,learner_based,0,7bahRo+EXaR1vW7KnSZ4jCacIWZQrJwQEb99sSBqZ0E=,15,3,5,very_sparse
junyi_bkt_test,learner_based,0,7cFI976r8aUQRMMibLQL8WwJA2qtycc67CAiCglG1yA=,123,14,35,medium
junyi_bkt_test,learner_based,0,7czfGZNjJ+Rcey3EayH2GbR2/u33U9m2PKb1+lMA1bs=,162,17,51,medium
junyi_bkt_test,learner_based,0,7dWkhERQ653SMIMYe5OWVLn4eVm+680Vd2jEcsd4urY=,14,3,5,very_sparse
junyi_bkt_test,learner_based,0,7fbJaPJmoN2eKJr5ET2A4DTPY+IMpCxnc/1KKVl828E=,10,6,6,very_sparse
junyi_bkt_test,learner_based,0,7fdHou+q4q/QY9nkfzbfGyWbvW6prJBGXnsOLgIlQbw=,6,3,1,very_sparse
junyi_bkt_test,learner_based,0,7lZW5SB9whu/nq0QJ1pCSdPhmnwhRqHIldZ1Fu9tZfc=,104,15,29,medium
junyi_bkt_test,learner_based,0,7rEAlWAqa1YJ7CQRXAVVv6XcsYdqKiyBAL2Ka5B2Ilc=,20,2,5,sparse
junyi_bkt_test,learner_based,0,7weJLTdGePcbI6VZb5/eh77sHGzpnDTZXxgPlao6EMY=,17,2,4,very_sparse
junyi_bkt_test,learner_based,0,8+Ui8a/IXrjCEk/AeDlbsOtigJFg7t61Q9NwMy8Qzhw=,36,2,6,sparse
junyi_bkt_test,learner_based,0,81slPW4ugMYwnmjLjYrVz7eWERceMuwjaiOLE/U4Cg4=,37,5,13,sparse
junyi_bkt_test,learner_based,0,837V238PE+WJU81/8PpBu5ac7OXNU68cfC9XrqOMp2o=,2,0,0,very_sparse
